address,latitude,longitude,Bank,city,province
BANDARA S/H TERM 3 BOARDINGGATE 11 DOMESTIK BANDARA INTERNASIONAL SOEKARNO HATTA TGR,-6.122348,106.652419,BCA,,
BANDARA S/H TERM E KEBERANGKATAN BANDARA SOEKARNO HATTA TERM D - TANGERANG,-6.122795,106.652221,BCA,,
INDOMARET MODERN WALK 27 TANGERANG JL HARTONO RAYA RUKO MODERN WALK NO 27-28 TANGERANG,-6.1997,106.639,BCA,,
ALFAMIDI JATI RANGGON BKS CRM 1 JL RY PABUARAN KP RADEN RT 04/01 BEKASI,-6.342059,106.929046,BCA,,
"ITC BSD CRM 1 RUKO ITC BSD BLOK R NO 41-42, SERPONG, TGR",-6.285999,106.664661,BCA,,
"ITC BSD CRM 2 RUKO ITC BSD BLOK R NO 41-42, SERPONG, TGR",-6.285999,106.664661,BCA,,
"ITC BSD CRM 3 RUKO ITC BSD BLOK R NO 41-42, SERPONG, TGR",-6.285999,106.664661,BCA,,
"ITC BSD CRM 4 RUKO ITC BSD BLOK R NO 41-42, SERPONG, TGR",-6.285999,106.664661,BCA,,
"ITC BSD CRM 5 RUKO ITC BSD BLOK R NO 41-42, SERPONG, TGR",-6.285999,106.664661,BCA,,
SPBU COCO 30.153.02 BSD KAVLING COMMERCIAL IV A BLOK 1-2 KEL LENGKONG KARYA KEC SERPONG UTARA TANGERANG SELATAN,-6.274909,106.658526,BCA,,
"INDOMARET PRAMUKA RAWALUMBU CRM 1 JL. SILIWANGI NO.86 A RAWALUMBU, BEKASI",-6.2439,106.9995,BCA,,
STELLA MARIS BSD CITY CRM 1 ARTHA KENCANA KAV C 1/1 SEKTOR XII BSD 15310,-6.3150392,106.685818,BCA,,
ALFAMIDI SILIWANGI II CRM 1 JL SILIWANGI KEC PAMULANG TANGERANG SELATAN,-6.3442862,106.7193285,BCA,,
"INDOMARET KEMANG PRATAMA I BEKASI JL KEMANG PRATAMA RAYA KAV NO MM 08 & 09, BOJONG RAWA LUMBU, BEKASI",-6.275,106.9872,BCA,,
"GIANT VILLA MELATI MAS CRM 1 VILLA MELATI MAS, JL RAYA SERPONG, TANGERANG SELATAN",-6.2699,106.6559,BCA,,
"GIANT VILLA MELATI MAS CRM 2 VILLA MELATI MAS, JL RAYA SERPONG, TANGERANG SELAT",-6.2699,106.6559,BCA,,
"GIANT VILLA MELATI MAS CRM 3 VILLA MELATI MAS, JL RAYA SERPONG, TANGERANG SELAT",-6.2699,106.6559,BCA,,
"DAN DAN JATI RADEN CRM 1 JL RAYA MESS AL KP RADEN 1-14, JATIRADEN, JATISAMP",-6.342639,106.928836,BCA,,
BANDARA S/H D KEBERANGKATAN 1 BANDARA SOEKARNO HATTA TERM D - TANGERANG,-6.123665,106.651459,BCA,,
"BANDARA S/H TERMINAL 2F-2 BANDARA INTERNASIONAL SOEKARNO HATTA, TGR",-6.123665,106.651459,BCA,,
BANDARA S/H D KEBERANGKATAN 2 BANDARA SOEKARNO HATTA TERM D - TANGERANG,-6.123665,106.651459,BCA,,
INDOMARET MODERN III TANGERANG RUKO MODERN TOWN MARKET JL HARTONO RAYA BABAKAN TANGERANG,-6.1974,106.6385,BCA,,
"INDOMARET MODERNLAND BOULEVARD TANGERANG 1 JL MODERN BOULEVARD HONORIS RAYA BLOK RV 3-5, TANGERANG",-6.2077,106.6391,BCA,,
ALFAMIDI CINANGKA CRM 1 JL MOCH TOHA ( CINANGKA WATES ) NO 6 TANGSEL,-6.3606,106.7483,BCA,,
ALFAMIDI CINANGKA CRM 2 JL MOCH TOHA ( CINANGKA WATES ) NO 6 TANGSEL,-6.3606,106.7483,BCA,,
"VILLA MELATI MAS CRM 3 KOM VILLA MELATI MAS BLOK SR-1 NO18-19, TGR",-6.27167,106.656361,BCA,,
"VILLA MELATI MAS CRM 2 KOM VILLA MELATI MAS BLOK SR-1 NO18-19, TGR",-6.27167,106.656361,BCA,,
"VILLA MELATI MAS CRM 1 KOM VILLA MELATI MAS BLOK SR-1 NO18-19, TGR",-6.27167,106.656361,BCA,,
"ITC BSD CRM 1 JL PAHLAWAN SERIBU, TANGERANG",-6.2872,106.6647,BCA,,
"ITC BSD CRM 2 JL PAHLAWAN SERIBU, TANGERANG",-6.2872,106.6647,BCA,,
"CARREFOUR BSD SERPONG JL. PAHLAWAN SERIBU, TANGERANG 15322",-6.2872,106.6647,BCA,,
INDOMARET SIMPANG AURI DEPOK CRM 1 JL RADAR AURI SIMPANG AURI NO 8 DEPOK,-6.372244,106.862285,BCA,,
"MOTOREKO MOBILINDO CRM 1 JL RAYA SERPONG KM 7 NO 32 TANGERANG SELATAN, BANT",-6.232526,106.642679,BCA,,
"ALFAMIDI GRIYA LOKA CRM JL CIATER RAYA (PERUMAHAN GRIYA LOKA BSD) BLOK H4/1, SEKTOR 1-1, RT 05/01, RAWA BUNTU, SERPONG, TANGERANG SELATAN",-6.3086,106.6797,BCA,,
"INDOMARET HYBRID SERPONG 89 CRM 1 JL RAYA SERPONG NO 89 BLOK C-D LENGKONG KARYA, TAN",-6.2677241,106.6544123,BCA,,
"INDOMARET BSD SEKTOR 12 CRM 1 JL. PUSAKA KENCANA, BSD SEKTOR 12, TANGERANG",-6.3148702,106.6848259,BCA,,
"ALFAMART SERPONG RAYA IV JL RAYA KM 7, KEL PAKU ALAM,KEC SERPONG RAYA",-6.2335,106.6427,BCA,,
SPBU 34.15113 KARYA ANDHIKA JL JENDRERAL SUDIRMAN NO 58 TANGERANG,-6.1926,106.6379,BCA,,
ALFAMART JATIRANGGON 2 JL MASJID AL AKMAL NO 16 JATI SAMPURNA BEKASI,-6.342835,106.92963,BCA,,
ALFAMART JATIRANGGON JL MASJID AL AKMAL NO 16 JATI SAMPURNA BEKASI,-6.342835,106.92963,BCA,,
METROPOLIS TOWN SQUARE CRM 1 JL HARTONO RAYA MODERN KELAPA INDAH TGR,-6.19739,106.637912,BCA,,
METROPOLIS TOWN SQUARE CRM 2 JL HARTONO RAYA MODERN KELAPA INDAH TGR,-6.19739,106.637912,BCA,,
METROPOLIS TOWN SQUARE CRM 3 JL HARTONO RAYA MODERN KELAPA INDAH TGR,-6.19739,106.637912,BCA,,
KEMANG PRATAMA CRM 3 JL KEMANG PRATAMA RAYA KAV BL AN NO1A BKSI,-6.276991,106.987025,BCA,,
"INDOMARET PLUS ECO KENCANA LOKA II CRM JL KENCANA LOKA BLOK H-6/30,RAWA BUNTU,SERPONG,TANGSEL",-6.3182267,106.687704,BCA,,
"AXC SUMMARECON BEKASI CRM 1 JLN BULEVAR TIMUR BLOK V, MARGA MULYA, BEKASI UTAR",-6.2265364,107.0045872,BCA,,
ALFAMART MODERNLAND III CRM 1 JL HONORIS RAYA RUKO MODERNLAND NO 52 TGR,-6.207889,106.638324,BCA,,
E CENTER SUPERMAL KARAWACI CRM 2 105 BOULEVARD DIPONEGORO  LIPPO KARAWACI 1200,-6.232523,106.642151,BCA,,
E CENTER SUPERMAL KARAWACI CRM 1 105 BOULEVARD DIPONEGORO  LIPPO KARAWACI 1200,-6.232523,106.642151,BCA,,
"ALFAMART SERPONG RAYA JL. RAYA KM 7, KEC SERPONG RAYA, TANGERANG",-6.232523,106.642151,BCA,,
"INDOMARET SERPONG KM 8 JL RAYA SERPONG NO 7, PD JAGUNG, SERPONG UTARA, TANGSEL",-6.2595276,106.6504353,BCA,,
"INDOMARET UJUNG HARAPAN ( TR17 ), BEKASI JL UJUNG HARAPAN RT02/017 BAHAGIA BABELAN-BKS",-6.189535,107.00803,BCA,,
"INDOMARET UJUNG HARAPAN ( TR17 ), BEKASI 2 JL UJUNG HARAPAN RT02/017 BAHAGIA BABELAN-BKS",-6.189535,107.00803,BCA,,
ALFAMIDI RADAR AURI II CRM 1 JL RADAR AURI NO 02 CIMANGGIS DEPOK,-6.372122,106.865632,BCA,,
"ALFAMART RAWA DOLLAR CRM 1 JL RAYA RAWA DOLLAR, RUKO BIDURI KARYA REMAJA NO 4",-6.346596,106.924703,BCA,,
OMI SAWO CRM 1 PERUM GRIYA SAWO KENCANA JL ARTAYASA KP BEDENG RT0,-6.370545,106.77363,BCA,,
ALFAMART KENCANA LOKA CRM JL KENCANA LOKA BSD SEKTOR XII-2 BL G2 NO12A,-6.31858,106.68747,BCA,,
"ALFAMART PAMULANG PERMAI III (1MI6) CRM JL PAMULANG PERMAI BAR 1 NO 2 - 3, PAMULANG",-6.35452,106.73381,BCA,,
"ALFAMART KEMANG PRATAMA II CRM 1 JL CITRA NIAGA RAYA BLOK MM 21H, RT06/23, BOJONG R",-6.276283,106.987984,BCA,,
"ALFAMART KEMANG PRATAMA II CRM 2 JL CITRA NIAGA RAYA BLOK MM 21H, RT06/23, BOJONG R",-6.276283,106.987984,BCA,,
ALFAMIDI JAMBORE JL JAMBORE NO 39 JAKARTA TIMUR,-6.3656,106.888,BCA,,
JUANDA BEKASI CRM 3 JL IR H JUANDA 54 BEKASI,-6.2416518,107.0016656,BCA,,
"PT TIFICO FIBER INDONESIA JLN RAYA SERPONG, TANGERANG",-6.225,106.6401,BCA,,
"ALFAMIDI MODERNLAND II CRM JL HARTONO RARA RUKO ARCADE NO 5,6,7, KELAPA DUA,",-6.1944,106.6371,BCA,,
INDOMARET JAMBORE JL JAMBORE NO 8 CIRACAS JAKARTA TIMUR,-6.3658,106.8881,BCA,,
INDOMARET BULAK PERWIRA RAYA CRM 1 JL RAYA BULAK PERWIRA RT 005/08 BEKASI UTARA BEKAS,-6.205795,107.008092,BCA,,
INDOMARET MODERNLAND II JL PULAU PUTRI RY NO1-2  BLOKLS KLPA INDAHTGR,-6.2008,106.6371,BCA,,
ALFAMART MODERNLAND II CRM JL PULAU PUTRI RY BLOK LS NO 7-8 TANGERANG,-6.20056,106.63708,BCA,,
ALFAMART RUKO UNION SQUARE CRM 1 KP KAMURANG ATAS PAKULONAN SERPONG TANGSEL,-6.230716,106.64072,BCA,,
ALFAMIDI EKA HOSPITAL CRM JL KO BSD SEKTOR II KOM AH 02/70 TANGSEL,-6.2996,106.6709,BCA,,
TERAS KOTA ENTERTAINMENT CRM 3 JL PAHLAWAN SERIBU SERPONG,-6.295887,106.668261,BCA,,
EKA HOSPITAL CRM JL CBD LOT IX KELLENGKONG GUDANGKECSERPONGTGR,-6.2982,106.6698,BCA,,
SPBU 34.17144 KARTINI BEKASI JL RA KARTINI KEL MARGAHAYU BEKASI TIMUR,-6.249691,106.99999,BCA,,
"DAN DAN BEJI DEPOK CRM 1 JL H ASMAWI NO 60, RT 04/05, BEJI, DEPOK",-6.3779744,106.8114955,BCA,,
ALFAMART JENDRAL SUDIRMAN 2 JL JEND SUDIRMAN RT 02 RW 05,-6.1938429,106.6362888,BCA,,
INDOMARET BSD KENCANA LOKA SEKTORXII CRM BSDKNCNALOKA SEKT XII-4BLOKP1 NO35KECSRPNGTGR,-6.323,106.6901,BCA,,
INDOMARET TARUMA JAYA BEKASI CRM 1 JL RY TARUMA JAYA NO16  BOJONG RT 01/03 PANTAI MAK,-6.1167746,106.9937109,BCA,,
INDOMARET TARUMA JAYA BEKASI CRM 2 JL RY TARUMA JAYA NO16  BOJONG RT 01/03 PANTAI MAK,-6.1167746,106.9937109,BCA,,
INDOMARET RENI JAYA TANGSEL CRM JL RAYA KETAPANG III AF-6 NO 56 RT06 RW06 PAMULANG,-6.354519,106.731358,BCA,,
GIANT SPM KRANGGAN JL RAYA KRANGGAN JATI SAMPURNA BEKASI,-6.3496,106.9228,BCA,,
"TOKO DAGING NUSANTARA CRM 1 JL KRANGGAN RAYA NO 45, JATISAMPURNA",-6.3518151,106.9192431,BCA,,
"PASAR PROYEK TRADE CENTER CRM 1 JL IR H JUANDA, MARGAHAYU, BEKASI TIMUR, BEKASI",-6.24149,107.00297,BCA,,
KEMANG PRATAMA CRM 1 JL KEMANG PRATAMA RAYA KAV BL AN NO1A BKSI,-6.276991,106.989214,BCA,,
KEMANG PRATAMA CRM 2 JL KEMANG PRATAMA RAYA KAV BL AN NO1A BKSI,-6.276991,106.989214,BCA,,
KEMANG PRATAMA CRM 4 JL KEMANG PRATAMA RAYA KAV BL AN NO1A BKSI,-6.276991,106.989214,BCA,,
"INDOMARET RADAR AURI II DEPOK CRM 1 JL RADAR AURI NO9 RT03RW09 KPTIPAR, MEKARSARI, DEP",-6.3724908,106.8710316,BCA,,
"INDOMARET KARTINI BEKASI CRM 1 JL. KARTINI 69, BEKASI",-6.2478264,107.0013326,BCA,,
"ALFAMART RA KARTINI BEKASI CRM 1 JL RA KARTINI NO 70 RT 4/3 BEKASI TIMUR, BEKASI",-6.247857,107.001341,BCA,,
TERAS KOTA ENTERTAINMENT CRM 1 JL PAHLAWAN SERIBU SERPONG,-6.2949,106.6665,BCA,,
TERAS KOTA ENTERTAINMENT CRM 2 JL PAHLAWAN SERIBU SERPONG,-6.2949,106.6665,BCA,,
"INDOMARET RAYA NAROGONG CRM 1 JL RAYA NAROGONG, BOJONG RAWA LUMBU, BEKASI",-6.276292,106.989949,BCA,,
DAN DAN KEMANG PRATAMA BEKASI CRM 1 KOMP KEMANG PRATAMA BLOK AN 06 RT 01/01 BKS,-6.277052,106.989629,BCA,,
"DAN DAN SEKNEG JL RAYA SEKNEG - KEBON NANAS RT 03/02, PANUNGGANGAN UTARA, PINANG, TANGERANG",-6.2162,106.6369,BCA,,
CISALAK CRM 1 JL RAYA BOGOR KM 31 DEPOK,-6.375204,106.863136,BCA,,
CISALAK CRM 2 JL RAYA BOGOR KM 31 DEPOK,-6.375204,106.863136,BCA,,
CISALAK CRM 3 JL RAYA BOGOR KM 31 DEPOK,-6.375204,106.863136,BCA,,
CISALAK CRM 4 JL RAYA BOGOR KM 31 DEPOK,-6.375204,106.863136,BCA,,
CISALAK CRM 5 JL RAYA BOGOR KM 31 DEPOK,-6.375204,106.863136,BCA,,
CISALAK CRM 6 JL RAYA BOGOR KM 31 DEPOK,-6.375204,106.863136,BCA,,
SUPERINDO PAMULANG II CRM 1 JL RAYA PAMULANG PERMAI II TANGERANG SELATAN,-6.343275,106.711658,BCA,,
INDOMARET RIDWAN RAIS II DEPOK CRM 1 JL RIDWAN RAIS KEL BEJI TIMUR KEC BEJI DEPOK,-6.379753,106.823417,BCA,,
"GARUDA INDONESIA - KANTIN PATTIMURA GSO 1 KANTIN PATTIMURA GEDUNG PUSAT OPERASI (GSO) II AREA GARUDA CITY, SOEKARNO HATTA INT AIRPORT CENGKARENG",-6.1313,106.6447,BCA,,
"ALFAMART KALIABANG TENGAH III CRM 1 KALIABANG TENGAH RT/RW 001/024, KEL KALIABANG TENG",-6.205509,107.010409,BCA,,
"ALFAMART MH THAMRIN III CIKOKOL JL MH THAMRIN, RT02/01, TANGERANG",-6.2248,106.6375,BCA,,
"ATMAJAYA CRM 1 JL CISAUK NO 8, KAMPUS ATMAJAYA, BUMI SERPONG DAMAI, SERPONG, TAN GERANG",-6.295153,106.665412,BCA,,
SERPONG CRM 2 WISMA BCA BSD CITY KAV CBD LOT I.3 JL PAHLAWAN SERIBU TANGERANG SELATAN,-6.295153,106.665412,BCA,,
SERPONG CRM 3 WISMA BCA BSD CITY KAV CBD LOT I.3 JL PAHLAWAN SERIBU TANGERANG SELATAN,-6.295153,106.665412,BCA,,
SERPONG CRM 4 WISMA BCA BSD CITY KAV CBD LOT I.3 JL PAHLAWAN SERIBU TANGERANG SELATAN,-6.295153,106.665412,BCA,,
SERPONG CRM 5 WISMA BCA BSD CITY KAV CBD LOT I.3 JL PAHLAWAN SERIBU TANGERANG SELATAN,-6.295153,106.665412,BCA,,
SERPONG CRM 6 WISMA BCA BSD CITY KAV CBD LOT I.3 JL PAHLAWAN SERIBU TANGERANG SELATAN,-6.295153,106.665412,BCA,,
SERPONG CRM 7 WISMA BCA BSD CITY KAV CBD LOT I.3 JL PAHLAWAN SERIBU TANGERANG SELATAN,-6.295153,106.665412,BCA,,
"ISLAMIC CRM 4 KARAWACI OFFICE PARK, RUKO PINANGSIA BLOK A/5, LIPPO KARAWACI, TANGERANG",-6.295153,106.665412,BCA,,
"PONDOK HIJAU GOLF CRM 1 JL GADING GOLF BOULEVARD, KOMP RUKO DIAMOND, GADING SERPONG, TANG ERANG",-6.295153,106.665412,BCA,,
DEPOK CRM 1 JL MARGONDA RAYA NO 182 DEPOK,-6.3798604,106.8110637,BCA,,
ALFAMART SILIWANGI BEKASI CRM 1 JL RAYA SILIWANGI NAROGONG RT 03/03 BEKASI,-6.268054,106.9951,BCA,,
"ALFAMIDI AGUS SALIM II BEKASI JL KH AGUS SALIM RT 01/05, BEKASI JAYA, BEKASI TIMUR, BEKASI",-6.2386,107.0054,BCA,,
ALFAMART VERSAILLES II CRM 1 RUKO VERSAILLES RESIDENCE BLOK FB7 8 TANGSEL,-6.307497,106.673886,BCA,,
INDOMARET PERINTIS KEMERDEKAAN TANGERANG JL PERINTIS KEMERDEKAAN I NO 90 RT 05/RW 03 TANGERANG,-6.192105,106.634185,BCA,,
STMIK RAHARJA JL JENDRAL SUDIRMAN NO40 MODERN CIKOKOL TGR,-6.1956,106.634,BCA,,
INDOMARET RADAR AURI III JL RADAR AURI RT 008 RW 014 JAKARTA TIMUR,-6.3695,106.887,BCA,,
SPBU 34-17124 CUT MEUTIAH BEKASI CRM 1 JL CUT MEUTIAH - BEKASI UTARA,-6.2610896,106.9985341,BCA,,
"INDOMARET VERSAILLES II CRM 1 RUKO VERSAILLES BLOK F - B NO 20-21, TANGERANG SEL",-6.307673,106.673584,BCA,,
"RS ST CAROLUS GADING SERPONG JL. GADING SERPONG KEC. KELAPA DUA, TANGERANG",-6.2471,106.6421,BCA,,
EBC TANGERANG CITY CRM 1 JL JEND SUDIRMAN TANGERANG,-6.193552,106.633829,BCA,,
EBC TANGERANG CITY CRM 2 JL JEND SUDIRMAN TANGERANG,-6.193552,106.633829,BCA,,
EBC TANGERANG CITY CRM 3 JL JEND SUDIRMAN TANGERANG,-6.193552,106.633829,BCA,,
EBC TANGERANG CITY CRM 4 JL JEND SUDIRMAN TANGERANG,-6.193552,106.633829,BCA,,
EBC TANGERANG CITY CRM 5 JL JEND SUDIRMAN TANGERANG,-6.193552,106.633829,BCA,,
EBC TANGERANG CITY CRM 6 JL JEND SUDIRMAN TANGERANG,-6.193552,106.633829,BCA,,
EBC TANGERANG CITY CRM 7 JL JEND SUDIRMAN TANGERANG,-6.193552,106.633829,BCA,,
EBC TANGERANG CITY CRM 8 JL JEND SUDIRMAN TANGERANG,-6.193552,106.633829,BCA,,
EBC TANGERANG CITY CRM 9 JL JEND SUDIRMAN TANGERANG,-6.193552,106.633829,BCA,,
EBC TANGERANG CITY CRM 10 JL JEND SUDIRMAN TANGERANG,-6.193552,106.633829,BCA,,
ALFAMIDI SILIWANGI CRM 1 JL SILIWANG TANGERANG SELATAN,-6.346196,106.713764,BCA,,
ALFAMART RUKO TOL BOULEVARD BSD RUKO TOK BOULEVARD BSD BLOK A 10 & 11 TANGSEL,-6.3074,106.6732,BCA,,
"ALFAMART MH THAMRIN TANGERANG JL. MH THAMRIN, CIKOKOL, TANGERANG",-6.224,106.6365,BCA,,
INDOMARET VERSAILLES RUKO VERSAILLES BLOK F-G NO 7-8 SEKTOR 1-6,-6.3088,106.6742,BCA,,
INDOMARET VERSAILLES 2 RUKO VERSAILLES BLOK F-G NO 7-8 SEKTOR 1-6,-6.3088,106.6742,BCA,,
"GIANT BSD CRM 1 JL BOULEVARD BARAT BLOK II-5, SEKTOR BSD TANGERANG SELATAN",-6.2987,106.6667,BCA,,
"GIANT BSD CRM 2 JL BOULEVARD BARAT BLOK II-5, SEKTOR BSD TANGERANG",-6.2987,106.6667,BCA,,
"GIANT BSD CRM 3 JL BOULEVARD BARAT BLOK II-5, SEKTOR BSD TANGERANG",-6.2987,106.6667,BCA,,
ALFAMIDI NAROGONG BKS CRM 1 JL RAYA NAROGONG RT 02/36  BOJONG RWLMB BKS,-6.284881,106.987547,BCA,,
"INDOMARET APARTEMEN CIBUBUR VILLAGE JL RADAR AURI, CIBUBUR, CIRACAS, JAKARTA TIMUR",-6.3697,106.8875,BCA,,
"ALFAMIDI RADAR AURI II JL RADAR AURI NO 94 RT04/14, CIBUBUR, CIRACAS, JAKARTA TIMUR",-6.3696,106.8878,BCA,,
JUANDA BEKASI CRM 4 JL IR H JUANDA 54 BEKASI,-6.2417903,107.0055326,BCA,,
JUANDA BEKASI CRM 1 JL IR H JUANDA 54 BEKASI,-6.2417903,107.0055326,BCA,,
JUANDA BEKASI CRM 2 JL IR H JUANDA 54 BEKASI,-6.2417903,107.0055326,BCA,,
INDOMARET GOLDEN VIENNA CRM 1 ROKO GARDEN VIENNA 1 BA 32-33 TANGSEL,-6.313919,106.677928,BCA,,
SPBU 34.17145 NAROGONG BEKASI JL RAYA SILIWANGI KEC RAWA LUMBU BEKASI TIMUR,-6.27669,106.992255,BCA,,
ALFAMART RADAR AURI CRM 1 JL RADAR AURI KEL CISALAK KEC CIMANGGIS DEPOK,-6.372573,106.880041,BCA,,
ALFAMART RADAR AURI CRM 2 JL RADAR AURI KEL CISALAK KEC CIMANGGIS DEPOK,-6.372573,106.880041,BCA,,
"ALFAMIDI UJUNG HARAPAN JL UJUNG HARAPAN RT03/16, KEL BAHAGIA, KEC BABELAN, BEKASI",-6.1896,107.0124,BCA,,
"TANGERANG CITY CRM JL RUKO SKANDINAVIA BLOK H NO 6, MALL TANGCITY",-6.195047,106.633189,BCA,,
"TANGERANG CITY CRM 2 JL RUKO SKANDINAVIA BLOK H NO 6, MALL TANGCITY",-6.195047,106.633189,BCA,,
"TANGERANG CITY CRM 3 JL RUKO SKANDINAVIA BLOK H NO 6, MALL TANGCITY",-6.195047,106.633189,BCA,,
"INDOMARET PARAKAN PDK BENDA TANGSEL CRM 1 JL RAYAPAMULANGPARAKAN RT002/01, PONDOK BENDA, PAM",-6.34481,106.710704,BCA,,
"ALFAMART RAWA BUNTU III CRM 1 JL H ABDUL SYUKUR, KP RAWA BUNTU, RT01/01, RAWA BU",-6.31399,106.677606,BCA,,
DEPO BANGUNAN BEKASI CRM 1 JL IR H JUANDA RT001RW004 BEKASITIMUR KOTA BEKASI,-6.243346,107.005589,BCA,,
INDOMARET MH THAMRIN TANGERANG JL MH THAMRIN RT 001/RW 002 TANGERANG KEL PANUNGGANGAN KEC PINANG KAB TANGERANG,-6.2236,106.6355,BCA,,
INDOMARET SITANALA JL DR SITANALA RT/RW  02/02  TANGERANG,-6.1657,106.6345,BCA,,
"DAN DAN RUKO GOLDEN VIENNA RUKO GOLDEN VIENNA BLOK BA NO 22-23, SEKTOR XII BSD CITY, RAWABUNTU, SERPONG, TANGERANG SELATAN",-6.3211,106.6834,BCA,,
SUPERINDO PONDOK UNGU JL KOMPLEK CANDRABAGA BABELAN KAB BEKASI,-6.180364,107.012584,BCA,,
INDOMARET GOLDEN VIENNA ROKO GARDEN VIENNA 1 BA 32-33 TANGSEL,-6.320632,106.682915,BCA,,
TAMAN TEKNO CRM 1 KAV TDFI BLOK A/3 SEKTOR XI BSD CITY-SERPONG,-6.3210122,106.6832475,BCA,,
TAMAN TEKNO CRM 2 KAV TDFI BLOK A/3 SEKTOR XI BSD CITY-SERPONG,-6.3210122,106.6832475,BCA,,
TAMAN TEKNO CRM 3 KAV TDFI BLOK A/3 SEKTOR XI BSD CITY-SERPONG,-6.3210122,106.6832475,BCA,,
TAMAN TEKNO CRM 4 KAV TDFI BLOK A/3 SEKTOR XI BSD CITY-SERPONG,-6.3210122,106.6832475,BCA,,
TAMAN TEKNO CRM 5 KAV TDFI BLOK A/3 SEKTOR XI BSD CITY-SERPONG,-6.3210122,106.6832475,BCA,,
INDOMARET KI MANGUN SARKORO CRM 1 JL KIMANGUNSARKORO NO25/37 RT03/06 BEKASIJAYA,-6.238396,107.007217,BCA,,
ALFAMART GROGOL DEPOK CRM 1 JL RAYA PULO MANGGA GROGOL DEPOK,-6.379359,106.789576,BCA,,
INDOMARET POINT PERHUTANI 2 JL DAAN MOGOT KEL SUKARASA KODYA TANGERANG,-6.169472,106.633665,BCA,,
INDOMARET POINT PERHUTANI JL DAAN MOGOT KEL SUKARASA KODYA TANGERANG,-6.169472,106.633665,BCA,,
ALFAMART RUKO PALAZO BEKASI CRM 1 RUKO PALAZO BLOK R01 NO 25-27 PERUM MUTIARA GADING,-6.159843,107.010581,BCA,,
ALFAMART RUKO PALAZO BEKASI CRM 2 RUKO PALAZO BLOK R01 NO 25-27 PERUM MUTIARA GADING,-6.159843,107.010581,BCA,,
ALFAMART PESONA KHAYANGAN DEPOK CRM 1 JL TEMBUS SENTOSA JUANDA SUKMAJAYA DEPOK,-6.3814088,106.8420073,BCA,,
ALFAMART RAYA BOGOR KM 30 CRM 1 JL RAYA BOGOR KM 30 DEPOK,-6.3814088,106.8420073,BCA,,
"KLINIK RADITYA MEDIKAL CENTER JL. MARGONDA RAYA, DEPOK",-6.3823,106.8299,BCA,,
ALFAMART NAROGONG RAWALUMBU CRM 1 JL RAYA SILIWANGI NAROGONG BEKASI,-6.293054,106.984375,BCA,,
"ALFAMART SPBU DE LATINOS CRM 1 JL RAYA RAWA BUNTU, SERPONG, TANGSEL",-6.320323,106.681829,BCA,,
"ALFAMART FLOURITE II JL GADING SERPONG RUKO FLOURITE NO 19-18 RT03 RW05, PAKULONAN BARAT, KELAPA DUA, TANGERANG",-6.2295,106.6358,BCA,,
"INDOMARET BUARAN RAWA BUNTU SERPONG, TANGSEL JL RY BUARAN RAWA BUNTU, SERPONG, TANGSEL",-6.3201,106.6814,BCA,,
EBC CIBUBUR JUNCTION CRM 1 JL JAMBORE NO 1 CIBUBUR CIRACAS JAKARTA TIMUR,-6.3696,106.8928,BCA,,
EBC CIBUBUR JUNCTION CRM 2 JL JAMBORE NO 1 CIBUBUR CIRACAS JAKARTA TIMUR,-6.3696,106.8928,BCA,,
EBC CIBUBUR JUNCTION CRM 3 JL JAMBORE NO 1 CIBUBUR CIRACAS JAKARTA TIMUR,-6.3696,106.8928,BCA,,
ALFAMIDI KELAPA DUA CRM 2 JL DANAU KELAPA DUA NO2-3 RT04/03 TGR,-6.23566,106.62059,BCA,,
"INDOMARET KEMAKMURAN CRM 1 JL KEMAKMURAN NO 84, DEPOK",-6.398358,106.836347,BCA,,
RS MITRA KELUARGA CIBUBUR JL RAYA ALTERNATIF (TRANSYOGIE) CIBUBURBEKASI,-6.3756,106.9183,BCA,,
"INDOMARET SPARK GADING SERPONG JL BOULEVARD RAYA GADING SERPONG, KELAPA DUA, TANGERANG, BANTEN",-6.2425,106.622,BCA,,
ALFAMART BENTENG BUSINESS SEWAN 1 JL ISKANDAR MUDA KEL NEGLASARI KEC NEGLASARI KOTA TANGERANG,-6.1477753,106.6203855,BCA,,
SUPERMARKET BANGUNAN ACC DEPOK CRM 1 KP SENGON NO 17 RT 001 RW 009 PANCORAN MAS DEPOK,-6.3986832,106.8110937,BCA,,
"ALFAMART RAYA JATIMULYA 2 JL JATIMULYA KP JATI, RT 06/05, JATIMULYA, TAMBUN SELATAN, BEKASI",-6.2644,107.0169,BCA,,
"INDOMARET ISLAMIC VILLAGE II TANGERANG JL RAYA QODR NO 4 RT01/14 KELAPA DUA RAYA, KELAPA DUA, TANGERANG",-6.227,106.6185,BCA,,
"ALFAMART RAYA JATIMULYA CRM 1 JL JATIMULYA KP JATI, RT 06/05, JATIMULYA, TAMBUN",-6.264798,107.01687,BCA,,
ALFAMART RUKO MENDRISIO JL GADING SERPONG RUKO MEDRISIO BLOK E12 & 15 RT 02/05 MEDANG PAGEDANGAN KAB TANGERANG,-6.2709,106.6311,BCA,,
TIRTA MULTI BANGUNAN CRM 1 JL. RAYA SILIWANGI NO. 01 DEPOK,-6.3993116,106.8205641,BCA,,
